,timestamp,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
3682,3.2,201,-0.16,0.205,0.187,0.3,-0.17600000000000002,2.19,0.0,1.52,0.0,0.0,0.0,0.6,1.25,0.0,1.47,2.16,0.0,0.0,0.0,1.37,0.0,0.0
3683,3.3,201,-0.17600000000000002,0.2,0.173,0.318,-0.17600000000000002,2.08,0.0,1.59,0.0,0.0,0.0,0.57,0.95,0.0,1.39,2.01,0.06,0.0,0.05,1.28,0.0,0.0
3684,3.4,201,-0.195,0.189,0.156,0.337,-0.172,1.96,0.0,1.5,0.56,0.0,0.0,0.37,1.59,0.0,0.93,2.68,0.0,0.0,0.0,1.36,0.37,0.0
3685,3.5,201,-0.214,0.188,0.149,0.35700000000000004,-0.17,1.73,0.0,1.51,0.29,0.0,0.34,0.55,2.14,0.0,1.77,2.96,0.0,0.0,0.73,1.5,0.14,0.0
3686,3.6,201,-0.233,0.2,0.159,0.379,-0.165,1.83,0.0,1.73,0.3,0.0,0.0,0.53,1.57,0.0,0.85,2.92,0.0,0.0,0.02,1.37,0.64,0.0
3687,3.7,201,-0.244,0.215,0.18,0.386,-0.16,2.28,0.0,1.33,0.0,0.0,0.0,0.97,1.85,0.0,0.95,2.94,0.0,0.0,0.0,1.62,0.84,0.0
3688,3.8,201,-0.256,0.224,0.187,0.396,-0.154,2.48,0.0,1.47,0.0,0.0,0.0,0.94,2.0,0.0,1.45,3.09,0.01,0.0,1.02,1.42,0.0,0.0
3689,3.9,201,-0.266,0.214,0.17,0.407,-0.153,2.26,0.0,1.4,0.31,0.0,0.0,0.9,1.16,0.0,1.38,2.65,0.0,0.0,0.42,1.69,0.78,0.0
3690,0.0,229,0.262,0.156,0.13,-0.252,0.241,1.91,0.94,1.14,1.07,0.18,0.02,0.0,1.14,0.13,0.31,0.37,1.37,0.0,0.0,0.0,0.0,0.0
3691,0.07,229,0.267,0.17,0.147,-0.27,0.271,1.83,0.98,1.48,1.4,0.27,0.78,0.0,1.4,0.09,0.67,0.51,1.62,0.0,0.0,0.0,0.0,0.0
3692,0.14,229,0.27,0.174,0.152,-0.279,0.282,1.71,0.8,1.73,1.39,0.21,0.06,0.0,1.16,0.0,0.17,0.72,2.03,0.12,0.18,0.0,0.0,0.0
3693,0.211,229,0.274,0.171,0.151,-0.28600000000000003,0.287,1.63,0.59,1.75,1.52,0.25,0.23,0.0,1.22,0.0,0.93,0.86,2.0,0.15,0.33,0.0,0.0,0.0
3694,0.281,229,0.276,0.172,0.152,-0.289,0.29,1.71,0.99,2.02,1.13,0.02,1.04,0.0,1.0,0.0,0.37,0.81,2.12,0.0,0.4,0.0,0.07,0.0
3695,0.35100000000000003,229,0.277,0.174,0.154,-0.29,0.29100000000000004,1.8,1.2,1.68,1.12,0.2,0.88,0.0,1.27,0.04,0.47,0.88,1.63,0.0,0.6,0.0,0.84,0.0
3696,0.421,229,0.277,0.17,0.149,-0.29100000000000004,0.292,1.84,0.96,1.71,1.73,0.26,0.2,0.0,1.25,0.0,0.69,0.77,1.67,0.45,0.38,0.0,0.41,0.0
3697,0.491,229,0.275,0.172,0.15,-0.289,0.294,2.02,1.28,1.9,2.19,0.14,0.0,0.0,1.28,0.0,0.0,0.78,1.76,0.63,0.32,0.0,0.0,0.0
3698,0.561,229,0.277,0.171,0.149,-0.292,0.29100000000000004,2.12,0.91,1.92,1.84,0.09,0.38,0.0,1.46,0.0,0.71,0.66,1.64,0.0,0.24,0.0,0.0,0.0
3699,0.632,229,0.276,0.16699999999999998,0.14400000000000002,-0.29100000000000004,0.29,2.02,1.15,1.76,1.79,0.13,0.23,0.0,1.09,0.0,0.09,1.09,2.1,0.0,0.64,0.0,0.0,0.0
3700,0.7020000000000001,229,0.275,0.16699999999999998,0.14300000000000002,-0.289,0.289,1.2,0.63,1.88,1.65,0.19,0.46,0.0,0.98,0.0,0.58,0.8,2.01,0.0,0.37,0.0,0.0,0.0
3701,0.772,229,0.275,0.16,0.136,-0.29,0.29,1.79,1.04,2.46,1.81,0.36,0.55,0.0,1.13,0.0,0.81,0.76,1.76,0.08,0.07,0.0,0.0,0.0
3702,0.8420000000000001,229,0.275,0.161,0.133,-0.29100000000000004,0.28600000000000003,2.23,1.01,2.23,1.42,0.23,0.45,0.0,1.48,0.0,0.24,1.05,2.36,0.03,0.08,0.0,0.0,0.0
3703,0.912,229,0.276,0.156,0.126,-0.292,0.28300000000000003,1.79,1.15,1.96,1.79,0.31,0.38,0.0,1.36,0.0,0.56,0.62,1.98,0.02,0.17,0.0,0.0,0.0
3704,0.982,229,0.273,0.157,0.129,-0.28800000000000003,0.285,2.08,0.93,1.67,1.28,0.11,0.61,0.0,0.98,0.0,0.33,1.19,1.81,0.0,0.31,0.0,0.0,0.0
3705,1.053,229,0.273,0.159,0.135,-0.289,0.29,2.0,1.17,1.64,1.42,0.2,0.54,0.0,1.45,0.0,0.79,1.03,2.23,0.0,0.17,0.0,0.0,0.0
3706,1.123,229,0.272,0.16,0.135,-0.28800000000000003,0.292,1.37,0.85,1.94,1.44,0.21,0.0,0.0,1.44,0.0,0.6,0.71,1.81,0.0,0.48,0.0,0.0,0.0
3707,1.193,229,0.273,0.156,0.132,-0.29,0.292,1.64,0.53,1.55,1.28,0.22,0.26,0.0,1.03,0.0,0.42,0.65,1.78,0.23,0.44,0.0,0.0,0.0
3708,1.263,229,0.272,0.156,0.132,-0.289,0.29,1.11,0.5,1.76,1.1,0.1,0.43,0.0,0.9,0.0,0.27,0.96,1.83,0.15,0.57,0.0,0.04,0.0
3709,1.3330000000000002,229,0.272,0.152,0.125,-0.29100000000000004,0.28800000000000003,2.19,1.42,1.69,1.19,0.04,0.42,0.0,1.05,0.0,0.0,0.76,2.1,0.0,0.37,0.0,0.0,0.0
3710,1.404,229,0.272,0.154,0.127,-0.29,0.287,1.59,0.81,2.09,0.91,0.33,0.29,0.0,0.87,0.0,0.03,0.93,2.04,0.0,0.56,0.0,0.0,0.0
3711,1.474,229,0.272,0.156,0.13,-0.289,0.28800000000000003,1.69,0.94,2.0,0.88,0.2,0.74,0.0,0.64,0.07,0.37,0.75,1.8,0.09,0.24,0.0,0.0,0.0
3712,1.544,229,0.272,0.153,0.127,-0.29,0.28600000000000003,1.55,0.94,1.62,1.11,0.07,0.37,0.0,0.81,0.0,0.0,1.14,1.72,0.38,0.32,0.03,0.0,0.0
3713,1.614,229,0.271,0.152,0.127,-0.28800000000000003,0.289,1.6,0.94,1.34,1.9,0.29,0.27,0.0,0.87,0.0,0.24,0.87,1.87,0.2,0.16,0.0,0.28,0.0
3714,1.6840000000000002,229,0.272,0.154,0.128,-0.29,0.287,1.35,1.01,1.75,1.34,0.15,0.0,0.0,0.93,0.0,0.92,1.14,2.02,0.12,0.4,0.0,0.0,0.0
3715,1.754,229,0.272,0.153,0.126,-0.28800000000000003,0.287,1.98,0.92,1.46,1.51,0.0,0.28,0.0,0.96,0.0,0.13,0.67,1.95,0.27,0.57,0.0,0.0,0.0
3716,1.825,229,0.27,0.155,0.127,-0.287,0.289,1.44,0.67,1.59,0.71,0.3,0.1,0.0,1.2,0.0,0.0,0.95,2.13,0.39,0.19,0.0,0.0,0.0
3717,1.895,229,0.27,0.153,0.126,-0.287,0.28800000000000003,1.8,1.04,1.73,1.26,0.0,0.0,0.0,1.23,0.0,0.21,0.56,1.55,0.0,0.02,0.0,0.0,0.0
3718,1.965,229,0.271,0.152,0.125,-0.28800000000000003,0.29,1.71,0.99,1.77,1.12,0.09,0.0,0.0,0.67,0.0,0.0,0.58,1.73,0.39,0.19,0.0,0.0,0.0
3719,2.035,229,0.272,0.14800000000000002,0.119,-0.289,0.287,1.3,0.86,1.79,1.2,0.36,0.0,0.0,0.53,0.0,0.0,0.94,1.96,0.16,0.35,0.0,0.0,0.0
3720,0.0,163,-0.008,0.28600000000000003,0.281,0.13699999999999998,0.037000000000000005,1.09,0.74,0.0,2.56,0.0,0.0,0.0,0.0,0.51,0.12,0.0,0.03,0.0,0.07,0.9,1.61,0.0
3721,0.12,163,-0.037000000000000005,0.269,0.26,0.16399999999999998,0.039,0.86,0.75,0.0,1.8,0.0,0.0,0.0,0.0,0.24,0.0,0.12,1.34,0.5,0.09,0.44,1.13,0.0
3722,0.0,62,0.28300000000000003,0.378,0.32,-0.4,-0.086,0.65,0.0,1.81,0.0,0.0,0.48,0.86,0.99,0.0,0.0,0.53,0.3,0.51,0.0,0.29,0.54,0.0
3723,0.08,62,0.292,0.375,0.307,-0.404,-0.103,0.51,0.0,1.41,0.0,0.0,0.0,0.56,0.94,0.0,0.0,0.47,0.38,0.8,0.0,0.4,0.74,0.0
3724,0.16,62,0.297,0.371,0.298,-0.409,-0.11,0.51,0.0,1.49,0.0,0.0,0.37,0.57,0.9,0.0,0.0,0.44,0.0,0.59,0.0,0.35,1.01,0.0
3725,0.24,62,0.292,0.375,0.302,-0.405,-0.109,0.16,0.0,1.41,0.0,0.0,0.0,0.74,0.64,0.0,0.0,0.48,0.0,0.54,0.0,0.6,1.03,0.07
3726,0.32,62,0.293,0.37,0.302,-0.407,-0.1,0.33,0.0,1.26,0.0,0.0,0.18,0.84,0.9,0.0,0.0,0.44,0.0,0.26,0.04,0.39,1.34,0.0
3727,0.4,62,0.294,0.3720000000000001,0.304,-0.409,-0.098,0.27,0.0,1.06,0.0,0.0,0.25,0.63,0.86,0.0,0.0,0.5,0.0,0.08,0.0,0.35,0.97,0.0
3728,0.48,62,0.29600000000000004,0.368,0.3,-0.412,-0.098,0.39,0.0,1.23,0.0,0.0,0.45,0.63,0.57,0.0,0.0,0.55,0.0,0.18,0.0,0.37,0.32,0.0
3729,0.56,62,0.294,0.368,0.303,-0.41,-0.1,0.33,0.0,1.31,0.0,0.0,0.0,0.68,1.07,0.0,0.0,0.5,0.01,0.78,0.0,0.28,1.42,0.0
3730,0.64,62,0.289,0.369,0.303,-0.403,-0.1,0.39,0.0,1.14,0.0,0.0,0.0,0.63,0.97,0.0,0.0,0.7,0.27,0.62,0.01,0.23,0.96,0.0
3731,0.72,62,0.29,0.37,0.301,-0.403,-0.103,0.34,0.0,1.01,0.0,0.0,0.0,0.5,0.38,0.0,0.0,0.56,0.0,0.55,0.0,0.41,0.46,0.0
3732,0.8,62,0.28600000000000003,0.3670000000000001,0.298,-0.396,-0.108,0.3,0.0,0.88,0.0,0.0,0.15,0.39,0.74,0.0,0.0,0.69,0.11,0.81,0.0,0.26,0.85,0.0
3733,0.88,62,0.29100000000000004,0.362,0.29100000000000004,-0.404,-0.107,0.28,0.0,1.07,0.0,0.0,0.05,0.66,0.72,0.0,0.0,0.56,0.0,0.84,0.0,0.37,0.43,0.0
3734,0.96,62,0.295,0.364,0.29600000000000004,-0.408,-0.107,0.18,0.0,1.24,0.0,0.0,0.0,0.6,0.56,0.0,0.0,0.84,0.0,0.9,0.0,0.42,0.93,0.0
3735,1.04,62,0.297,0.364,0.29600000000000004,-0.41,-0.107,0.16,0.0,1.05,0.0,0.0,0.0,0.38,0.58,0.0,0.0,0.89,0.0,0.98,0.0,0.42,1.04,0.0
3736,0.0,188,0.092,0.086,0.14,-0.115,0.026,0.13,0.0,1.58,1.59,0.0,0.02,0.41,0.0,0.0,1.23,0.0,0.18,0.0,0.88,0.0,0.0,0.0
3737,0.1,188,-0.022,0.151,0.181,-0.147,0.039,0.25,0.0,0.82,2.17,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.56,0.37,0.71,0.0,0.0,0.0
3738,0.2,188,0.119,0.264,0.197,-0.158,0.042,0.45,0.0,0.89,1.47,0.0,0.0,0.21,0.0,0.0,2.12,0.0,0.54,0.36,0.6,0.0,0.0,0.0
3739,0.3,188,0.147,0.251,0.188,-0.18,0.042,0.68,0.0,1.48,1.26,0.0,0.0,0.0,0.0,0.0,1.26,0.17,0.9,0.0,0.56,0.0,0.0,0.0
3740,0.4,188,0.101,0.255,0.202,-0.151,0.047,0.89,0.0,1.29,1.31,0.0,0.0,0.53,0.31,0.0,1.92,0.0,1.51,0.45,0.86,0.0,0.0,0.0
3741,0.5,188,0.099,0.264,0.193,-0.128,0.042,0.06,0.0,0.56,1.01,0.0,0.0,0.88,0.98,0.0,0.77,0.14,1.71,0.81,0.58,0.0,0.0,0.0
3742,0.6,188,0.075,0.338,0.205,-0.104,0.033,0.79,0.0,0.71,0.0,0.0,0.43,0.53,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,0.7,188,0.061,0.358,0.254,-0.064,0.026,0.64,0.0,1.68,0.49,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.3,0.0
3744,0.0,349,-0.122,0.219,0.14300000000000002,0.246,0.036000000000000004,0.69,0.0,0.0,0.0,0.18,0.0,0.0,0.66,0.47,0.0,1.0,0.19,0.0,0.0,0.78,1.63,0.16
3745,0.12,349,-0.094,0.225,0.145,0.202,0.033,0.66,0.0,0.0,0.0,0.35,0.0,0.03,0.35,0.53,0.0,0.95,0.29,0.0,0.0,0.45,0.94,0.0
3746,0.24,349,-0.131,0.225,0.139,0.265,0.006,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.64,0.48,0.59,0.0,1.3,0.45,1.51,0.41
3747,0.36,349,-0.13699999999999998,0.184,0.08199999999999999,0.269,-0.017,0.25,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.37,0.37,0.0,0.0,0.59,0.08,1.57,0.11
3748,0.48,349,-0.061,0.204,0.123,0.166,-0.051,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.34,0.0,0.0,0.71,0.29,1.45,0.28
3749,0.84,349,0.247,0.339,0.35100000000000003,-0.241,-0.036000000000000004,1.34,0.96,0.0,0.08,0.0,0.0,0.0,0.78,0.12,0.0,0.41,0.96,0.0,0.37,0.0,1.04,0.0
3750,0.96,349,0.327,0.336,0.361,-0.361,-0.018000000000000002,0.76,0.42,0.0,0.0,0.0,0.0,0.0,1.45,0.43,0.0,0.18,0.85,0.0,0.63,0.0,0.99,0.0
3751,0.08,348,-0.218,0.177,0.123,0.428,0.009000000000000001,1.82,0.0,1.05,0.62,0.35,0.53,0.2,1.09,0.62,1.08,0.31,0.0,1.4,0.07,1.9,2.56,0.04
3752,0.12,348,-0.276,0.17,0.109,0.4970000000000001,0.062,0.59,0.0,0.71,0.79,0.0,0.0,0.39,1.11,0.05,0.0,0.4,0.0,0.28,0.0,2.28,3.8,0.0
3753,0.16,348,-0.28800000000000003,0.16399999999999998,0.112,0.503,0.094,0.63,0.0,0.81,0.77,0.0,0.0,0.15,1.15,0.37,0.0,0.37,0.0,0.0,0.0,2.35,3.77,0.0
3754,0.2,348,-0.29,0.15,0.097,0.504,0.114,0.57,0.0,0.62,0.5,0.0,0.0,0.12,1.33,0.4,0.0,0.36,0.0,0.0,0.0,2.31,3.9,0.0
3755,0.24,348,-0.292,0.149,0.099,0.509,0.119,0.47,0.0,0.86,0.95,0.0,0.0,0.33,1.71,0.51,0.0,0.31,0.0,0.0,0.0,2.39,3.54,0.0
3756,0.28,348,-0.294,0.14800000000000002,0.1,0.511,0.12,0.43,0.0,0.93,0.76,0.0,0.0,0.22,1.48,0.41,0.0,0.21,0.0,0.0,0.0,2.3,3.54,0.0
3757,0.32,348,-0.294,0.145,0.098,0.513,0.122,0.45,0.0,0.64,0.67,0.0,0.0,0.01,1.41,0.34,0.0,0.26,0.0,0.0,0.0,2.29,4.22,0.0
3758,0.36,348,-0.29,0.142,0.096,0.507,0.12,0.53,0.0,0.63,0.34,0.0,0.16,0.0,1.05,0.52,0.0,0.13,0.0,0.0,0.0,2.27,3.85,0.0
3759,0.4,348,-0.293,0.14300000000000002,0.096,0.51,0.119,0.48,0.0,0.79,0.8,0.0,0.0,0.16,1.43,0.49,0.0,0.15,0.0,0.0,0.0,2.35,3.31,0.0
3760,0.44,348,-0.29,0.141,0.093,0.506,0.118,0.41,0.0,0.67,0.71,0.0,0.0,0.0,1.3,0.4,0.0,0.23,0.0,0.0,0.0,2.41,3.29,0.0
3761,0.48,348,-0.292,0.147,0.099,0.511,0.115,0.54,0.0,0.72,0.65,0.0,0.0,0.14,1.55,0.43,0.0,0.2,0.0,0.0,0.0,2.36,3.86,0.0
3762,0.52,348,-0.28600000000000003,0.145,0.096,0.5,0.106,0.46,0.0,0.65,0.5,0.0,0.0,0.0,1.33,0.41,0.0,0.32,0.0,0.0,0.0,2.06,3.25,0.0
3763,0.56,348,-0.29100000000000004,0.16,0.113,0.511,0.095,0.5,0.0,0.93,0.87,0.0,0.0,0.1,1.05,0.06,0.0,0.26,0.0,0.0,0.0,1.78,3.28,0.0
3764,0.6,348,-0.28800000000000003,0.163,0.118,0.505,0.08900000000000001,0.42,0.0,0.94,0.78,0.0,0.08,0.0,0.88,0.26,0.0,0.21,0.0,0.0,0.0,1.81,3.7,0.0
3765,0.64,348,-0.284,0.14400000000000002,0.096,0.498,0.095,0.26,0.0,0.65,0.42,0.0,0.0,0.0,1.37,0.29,0.0,0.41,0.0,0.0,0.0,2.13,4.05,0.0
3766,0.68,348,-0.284,0.142,0.099,0.4970000000000001,0.101,0.44,0.0,0.43,0.07,0.0,0.0,0.0,1.08,0.27,0.0,0.05,0.0,0.0,0.0,2.16,3.87,0.0
3767,0.72,348,-0.28600000000000003,0.14300000000000002,0.1,0.501,0.103,0.83,0.0,0.54,0.59,0.0,0.0,0.12,0.88,0.26,0.0,0.07,0.0,0.0,0.0,2.24,3.72,0.0
3768,0.76,348,-0.287,0.14400000000000002,0.1,0.504,0.105,0.4,0.0,0.67,0.61,0.0,0.0,0.0,1.01,0.32,0.0,0.17,0.0,0.0,0.0,2.36,4.01,0.0
3769,0.8,348,-0.287,0.142,0.096,0.505,0.105,0.57,0.0,0.6,0.46,0.0,0.0,0.0,1.48,0.36,0.0,0.0,0.0,0.0,0.0,2.24,3.61,0.0
3770,0.84,348,-0.281,0.149,0.099,0.496,0.101,0.58,0.0,0.6,0.29,0.0,0.0,0.0,1.23,0.26,0.0,0.05,0.0,0.0,0.0,1.87,4.11,0.0
3771,0.88,348,-0.28600000000000003,0.14800000000000002,0.093,0.504,0.101,0.61,0.0,0.6,0.29,0.0,0.0,0.0,0.73,0.2,0.0,0.09,0.0,0.0,0.0,1.73,3.44,0.0
3772,0.92,348,-0.287,0.145,0.08800000000000001,0.508,0.102,0.4,0.0,0.77,0.0,0.0,0.0,0.0,0.79,0.14,0.0,0.15,0.0,0.0,0.22,1.78,4.13,0.0
3773,0.96,348,-0.28800000000000003,0.147,0.095,0.505,0.105,0.73,0.0,0.76,0.78,0.0,0.0,0.0,0.82,0.16,0.0,0.34,0.0,0.0,0.0,1.69,3.84,0.0
3774,1.0,348,-0.28800000000000003,0.146,0.092,0.505,0.104,0.83,0.0,0.79,0.81,0.0,0.4,0.0,0.8,0.17,0.0,0.15,0.0,0.0,0.0,1.65,3.6,0.0
3775,1.04,348,-0.294,0.156,0.108,0.512,0.101,0.64,0.0,0.81,0.01,0.0,0.0,0.0,0.68,0.12,0.0,0.02,0.0,0.0,0.0,1.81,3.96,0.0
3776,1.08,348,-0.3,0.16,0.115,0.52,0.1,0.69,0.0,1.3,0.63,0.0,0.03,0.0,0.84,0.0,0.0,0.02,0.0,0.0,0.0,2.07,4.1,0.0
3777,1.12,348,-0.301,0.159,0.114,0.525,0.104,0.68,0.0,1.19,0.84,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,2.31,4.36,0.0
3778,1.16,348,-0.301,0.156,0.111,0.524,0.108,0.69,0.0,1.2,0.82,0.0,0.0,0.0,0.59,0.04,0.0,0.0,0.0,0.0,0.0,2.32,4.24,0.0
3779,1.2,348,-0.305,0.156,0.111,0.53,0.112,0.73,0.0,1.11,0.53,0.0,0.16,0.0,0.81,0.04,0.0,0.0,0.0,0.0,0.0,2.22,4.49,0.0
3780,1.24,348,-0.304,0.155,0.111,0.527,0.115,0.47,0.0,1.08,0.63,0.0,0.0,0.0,0.57,0.12,0.0,0.0,0.0,0.0,0.0,2.25,3.76,0.0
3781,0.19,77,0.019,0.068,0.02,0.017,0.047,0.0,0.0,0.0,2.74,1.61,2.01,1.26,0.79,1.21,0.75,1.26,0.12,2.88,0.0,1.88,0.0,0.0
3782,1.143,77,-0.077,0.198,0.161,0.194,-0.016,0.6,0.0,0.0,1.46,1.29,1.68,1.09,1.42,0.52,0.12,0.91,0.0,0.29,0.0,1.97,0.0,0.0
3783,1.3330000000000002,77,-0.133,0.215,0.179,0.28,-0.029,0.62,0.17,0.0,0.41,0.96,1.25,0.3,1.5,1.04,0.0,0.4,0.0,0.05,0.0,1.66,1.43,0.64
3784,1.524,77,-0.134,0.173,0.134,0.282,-0.029,0.0,0.0,0.0,2.57,1.05,1.59,0.71,1.73,0.34,0.33,1.0,0.0,0.5,0.0,2.25,0.82,0.0
3785,1.714,77,-0.166,0.116,0.058,0.336,-0.008,0.0,0.0,0.0,2.03,0.77,1.52,0.83,2.28,0.38,0.4,1.13,0.0,0.63,0.0,2.68,0.62,0.0
3786,1.905,77,-0.163,0.125,0.076,0.326,-0.011,0.13,0.0,0.0,2.15,1.24,1.57,0.85,1.91,0.26,0.23,0.75,0.0,0.53,0.0,2.57,0.89,0.0
3787,2.095,77,-0.159,0.098,0.039,0.325,-0.003,0.2,0.0,0.0,1.56,1.21,1.61,0.77,2.91,0.8,0.39,0.74,0.0,0.81,0.0,2.99,0.58,0.0
3788,2.286,77,-0.168,0.1,0.041,0.339,0.0,0.0,0.0,0.0,2.27,1.15,1.6,0.92,2.6,0.48,0.31,0.78,0.0,0.67,0.0,2.76,0.43,0.0
3789,2.476,77,-0.158,0.116,0.069,0.32,-0.012,0.0,0.0,0.0,1.61,1.06,1.34,0.88,2.17,0.36,0.0,0.76,0.0,0.57,0.0,2.66,0.53,0.0
3790,0.0,63,0.373,0.127,0.073,-0.407,-0.047,0.56,0.0,0.0,0.0,0.55,0.0,0.0,0.73,0.69,0.0,0.26,0.94,0.0,0.17,0.0,0.0,0.13
3791,0.07,88,-0.028,0.266,0.275,0.193,0.07400000000000001,1.73,0.44,0.0,2.74,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,0.14,88,-0.069,0.207,0.213,0.254,0.109,1.36,0.03,0.26,3.34,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,0.211,88,-0.08900000000000001,0.171,0.142,0.275,0.155,0.73,0.0,0.56,4.09,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,0.281,88,-0.076,0.142,0.101,0.249,0.198,1.34,0.0,0.75,3.87,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,0.35100000000000003,88,-0.076,0.115,0.056,0.243,0.231,0.54,0.0,0.91,3.41,0.0,0.0,1.21,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
3796,0.421,88,-0.045,0.083,-0.0,0.206,0.264,0.64,0.0,0.0,2.72,0.0,0.0,1.16,0.51,0.0,0.0,0.57,0.02,0.0,0.0,0.15,0.75,0.0
3797,0.491,88,-0.053,0.053,-0.038,0.21600000000000005,0.284,0.37,0.0,0.35,3.8,0.0,0.0,0.9,0.82,0.0,0.11,0.5,0.05,0.0,0.0,0.03,0.63,0.0
3798,0.561,88,-0.062,0.057,-0.043,0.225,0.29100000000000004,0.47,0.0,0.2,3.58,0.0,0.0,1.24,0.65,0.0,0.04,0.27,0.0,0.0,0.0,0.04,0.79,0.0
3799,0.632,88,-0.073,0.058,-0.044,0.24,0.304,0.88,0.0,0.38,3.46,0.0,0.04,1.39,0.29,0.0,0.0,0.17,0.0,0.0,0.0,0.1,0.76,0.0
3800,0.7020000000000001,88,-0.081,0.073,-0.038,0.248,0.317,0.07,0.0,0.06,3.01,0.0,0.0,1.2,1.03,0.0,0.0,0.2,0.05,0.0,0.0,0.02,1.35,0.0
3801,0.772,88,-0.095,0.06,-0.06,0.262,0.333,0.11,0.0,0.18,2.99,0.0,0.0,1.02,0.94,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.87,0.0
3802,0.0,162,0.055,0.128,0.009000000000000001,0.101,-0.045,0.3,0.0,0.0,0.52,0.0,0.0,0.91,2.2,0.0,0.0,3.48,0.69,0.0,2.15,0.57,0.43,0.0
3803,0.13,162,0.053,0.076,-0.044,0.106,-0.017,0.0,0.0,0.13,1.82,0.2,0.0,0.05,0.0,0.0,2.13,2.9,0.58,0.0,2.56,1.93,0.1,0.0
3804,1.043,162,0.11,0.179,-0.01,0.046,0.052000000000000005,1.45,0.22,1.1,1.53,0.45,0.0,0.43,1.19,0.57,1.33,0.46,0.0,0.0,0.0,3.83,0.0,0.1
3805,1.1740000000000002,162,0.07,0.054000000000000006,-0.066,0.065,0.032,2.2,1.77,1.96,0.0,0.77,0.0,0.08,0.0,0.6,0.0,0.41,0.75,0.0,0.0,1.88,1.54,0.05
3806,0.8,214,0.085,-0.009000000000000001,-0.165,-0.133,-0.067,0.0,0.0,0.0,1.64,1.19,2.97,0.91,0.91,0.38,0.0,1.52,0.0,0.94,0.0,0.19,0.0,0.0
3807,0.9,214,0.052000000000000005,-0.009000000000000001,-0.168,-0.086,-0.031,0.08,0.0,0.0,1.51,0.97,3.77,0.55,1.03,0.68,0.0,1.1,0.0,0.65,0.0,0.36,0.0,0.0
3808,1.0,214,0.009000000000000001,0.029,-0.108,-0.04,0.011,0.84,0.0,0.0,1.12,0.81,2.53,0.87,0.95,0.65,0.0,1.0,0.0,0.5,0.0,0.22,0.0,0.0
3809,1.1,214,0.047,0.043,-0.07400000000000001,-0.112,-0.004,1.13,0.0,0.0,1.06,0.74,2.13,0.87,0.11,0.34,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0
3810,1.7,214,-0.17800000000000002,0.134,0.027000000000000003,0.159,0.09,1.21,0.0,0.0,1.05,0.0,1.25,0.0,0.0,0.0,0.0,0.65,0.0,0.03,0.0,0.49,0.39,0.0
3811,2.4,214,-0.5539999999999999,0.13,0.009000000000000001,0.669,0.115,1.1,0.0,0.26,0.71,0.36,1.1,0.54,1.86,1.02,0.79,0.29,0.0,0.0,0.0,1.49,0.6,0.0
3812,1.92,204,-0.196,0.156,0.1,0.312,-0.033,2.99,1.48,2.13,0.82,0.0,0.0,0.0,0.74,0.0,1.37,1.03,0.59,0.0,0.05,0.58,1.14,0.36
3813,1.96,204,-0.19,0.158,0.098,0.305,-0.032,3.51,1.79,1.81,1.72,0.0,0.0,0.0,0.7,0.04,1.9,0.74,0.77,0.0,0.18,0.65,0.97,0.69
3814,2.0,204,-0.202,0.158,0.097,0.322,-0.04,3.17,1.53,2.23,1.27,0.0,0.0,0.0,0.0,0.0,2.16,1.01,1.48,0.0,0.05,0.27,0.9,0.42
3815,2.04,204,-0.196,0.166,0.101,0.317,-0.046,3.08,1.35,2.05,1.94,0.0,0.0,0.0,0.11,0.0,2.07,0.66,1.1,0.0,0.01,0.56,0.62,0.81
3816,2.08,204,-0.185,0.165,0.1,0.308,-0.059,2.2,0.5,1.97,0.9,0.0,0.0,0.0,0.0,0.14,0.65,0.85,0.8,0.0,0.0,0.75,0.21,0.42
3817,2.12,204,-0.191,0.163,0.102,0.312,-0.056,3.18,1.64,2.16,1.56,0.0,0.0,0.0,0.0,0.0,0.98,0.87,1.0,0.0,0.0,0.34,0.01,0.1
