,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,face_id,video
9573,-0.039549,0.18986199999999998,-0.9810139999999999,-0.254945,0.18500999999999998,-0.949091,-0.151,0.192,9.4,-41.7,348.6,0.098,0.24600000000000002,0.013000000000000001,0.07,0.0,1.53,0.0,3.14,0.24,0.54,1.99,2.57,1.19,0.0,0.0,0.0,0.23,2.48,1.68,0.23,0,229
9574,-0.068828,0.202702,-0.9768190000000001,-0.275246,0.199471,-0.9404520000000001,-0.17800000000000002,0.207,9.4,-42.6,354.7,0.11199999999999999,0.282,0.027000000000000003,0.34,0.0,1.06,0.0,3.03,0.63,0.77,2.03,2.9,1.9,0.0,0.0,0.0,0.34,3.04,2.31,0.28,0,229
9575,-0.065211,0.22155300000000003,-0.972965,-0.268945,0.22343600000000002,-0.9368799999999999,-0.17300000000000001,0.22899999999999998,0.4,-37.6,356.9,0.15,0.29100000000000004,-0.002,0.0,0.0,0.73,0.0,3.01,0.35,0.5,2.12,2.9,1.8,0.0,0.0,0.0,0.31,2.98,1.96,0.4,0,229
9576,-0.069313,0.231839,-0.970282,-0.25735,0.22884200000000002,-0.9388299999999999,-0.16899999999999998,0.237,-9.0,-31.3,359.7,0.177,0.31,-0.013999999999999999,0.17,0.0,0.52,0.36,2.56,0.83,0.57,1.36,2.05,1.11,0.19,0.31,0.0,0.0,1.9,1.95,0.11,0,229
9578,-0.085691,0.21918200000000002,-0.971914,-0.271855,0.233775,-0.9335120000000001,-0.185,0.233,-27.9,-17.4,363.2,0.192,0.38,-0.075,0.0,0.0,0.69,0.29,2.29,0.28,0.44,2.47,2.48,3.05,0.35,0.56,0.0,0.17,2.83,1.17,0.41,0,229
9579,-0.031912,0.195168,-0.980251,-0.22786900000000002,0.21284899999999998,-0.9501430000000001,-0.134,0.20800000000000002,-28.6,-16.8,360.3,0.146,0.295,-0.057,0.42,0.0,1.02,0.0,2.54,0.2,0.04,2.41,2.98,2.38,0.0,0.42,0.0,0.24,3.05,0.97,0.49,0,229
9580,-0.023153999999999997,0.149387,-0.9885079999999999,-0.22619699999999998,0.164261,-0.960132,-0.127,0.16,-21.6,-21.5,354.9,0.085,0.264,-0.027999999999999997,0.38,0.0,1.51,0.0,2.63,0.76,0.09,2.06,2.79,2.03,0.0,0.42,0.0,0.21,2.96,2.27,0.32,0,229
9588,-0.22464299999999998,0.216158,-0.9501639999999999,-0.42284399999999994,0.18094100000000002,-0.8879549999999999,-0.33899999999999997,0.213,72.1,-29.6,356.5,0.127,0.42100000000000004,0.106,0.0,0.0,1.64,0.0,3.02,0.61,0.53,1.79,2.8,1.54,0.26,0.24,0.0,0.37,2.73,1.49,0.41,1,229
9589,-0.23352699999999998,0.21620599999999998,-0.948008,-0.42563,0.186661,-0.8854360000000001,-0.345,0.21600000000000003,66.1,-24.8,358.3,0.13699999999999998,0.44,0.098,0.0,0.0,1.27,0.0,3.41,0.86,0.65,1.64,2.86,2.14,0.09,0.32,0.0,0.47,2.9,1.62,0.6,1,229
9590,-0.222886,0.20778000000000002,-0.9524440000000001,-0.418658,0.17921199999999998,-0.890285,-0.335,0.207,65.5,-24.4,357.9,0.13,0.425,0.109,0.0,0.0,1.44,0.0,3.55,1.92,0.87,1.75,3.06,2.06,0.0,0.17,0.0,0.18,2.99,1.33,0.19,1,229
9591,-0.22899,0.23248000000000002,-0.94526,-0.42044899999999996,0.20593499999999998,-0.8836360000000001,-0.341,0.235,55.6,-19.1,360.6,0.177,0.456,0.069,0.0,0.0,1.41,0.0,3.28,1.1,0.76,1.86,2.92,1.98,0.0,0.43,0.0,0.8,2.73,1.72,0.3,1,229
9597,0.064493,0.37264899999999995,-0.9257290000000001,-0.21648,0.42866899999999997,-0.877143,-0.084,0.418,-6.4,-66.4,371.1,0.321,0.084,0.006,0.1,0.0,1.43,0.0,2.67,1.98,1.02,2.16,3.14,1.93,0.0,0.0,0.48,0.0,2.2,0.5,0.0,0,177
9598,0.073005,0.423009,-0.9031799999999999,-0.204009,0.42666800000000005,-0.881099,-0.073,0.444,1.3,-68.8,377.2,0.344,0.091,0.061,0.02,0.0,1.13,0.0,2.8,1.85,0.83,1.91,3.16,1.99,0.0,0.0,0.49,0.0,1.99,0.57,0.0,0,177
9599,0.09299299999999999,0.419241,-0.9031,-0.16379000000000002,0.386047,-0.9078219999999999,-0.039,0.418,6.4,-67.3,381.9,0.385,0.07200000000000001,0.086,0.11,0.0,1.73,0.0,2.98,1.95,0.95,1.81,3.12,1.81,0.0,0.0,0.77,0.0,1.97,0.58,0.0,0,177
9600,0.104538,0.44358000000000003,-0.890117,-0.146454,0.41214700000000004,-0.8992700000000001,-0.023,0.446,11.1,-67.9,393.8,0.418,0.037000000000000005,0.106,0.15,0.0,1.12,0.0,2.76,1.57,0.93,1.4,2.42,1.72,0.0,1.44,1.38,0.0,1.01,0.0,0.0,0,177
9601,0.09601900000000001,0.396841,-0.912851,-0.161171,0.361356,-0.918393,-0.036000000000000004,0.39299999999999996,12.8,-77.8,392.8,0.358,0.055,0.109,0.0,0.0,0.81,0.0,2.43,1.88,0.41,1.39,2.33,2.11,0.0,0.56,0.28,0.0,1.4,0.0,0.0,0,177
9602,0.085896,0.344117,-0.934989,-0.150024,0.30589,-0.9401719999999999,-0.034,0.33399999999999996,12.1,-81.0,391.9,0.243,0.057,0.13699999999999998,0.0,0.0,1.05,0.0,2.61,1.94,0.91,1.37,2.38,3.02,0.0,0.67,0.0,0.0,0.12,0.44,0.0,0,177
9603,0.097063,0.40908,-0.907322,-0.153077,0.371196,-0.91585,-0.031,0.40399999999999997,12.9,-77.8,400.3,0.342,0.048,0.14300000000000002,0.26,0.0,1.17,0.03,2.54,1.97,1.23,1.17,1.82,1.73,0.22,1.99,0.28,0.0,0.0,0.0,0.0,0,177
9604,0.129145,0.39911399999999997,-0.907761,-0.136679,0.368635,-0.9194709999999999,-0.004,0.39799999999999996,16.8,-76.3,398.6,0.348,-0.006999999999999999,0.124,0.5,0.0,0.87,0.0,2.68,1.87,0.93,0.97,2.2,1.58,0.0,0.66,0.47,0.0,0.0,0.0,0.0,0,177
9605,0.134881,0.375852,-0.916811,-0.12058699999999999,0.359169,-0.925449,0.008,0.38,20.1,-74.3,394.4,0.321,-0.027000000000000003,0.081,0.0,0.0,0.69,0.0,2.69,1.42,1.1,1.14,2.5,2.02,0.0,0.42,0.49,0.0,0.18,0.17,0.0,0,177
9606,0.125193,0.397368,-0.9090790000000001,-0.134257,0.378154,-0.915955,-0.005,0.402,14.1,-72.5,391.9,0.354,0.006,0.05,0.01,0.0,0.83,0.0,2.64,1.29,0.64,1.23,2.23,2.4,0.25,2.23,1.01,0.0,0.13,0.76,0.0,0,177
9607,0.114435,0.39524000000000004,-0.911422,-0.143532,0.379602,-0.913948,-0.016,0.401,10.8,-73.1,393.4,0.345,0.03,0.045,0.27,0.0,1.33,0.0,2.76,2.27,1.22,0.95,2.59,1.89,0.0,0.55,1.27,0.0,0.39,0.19,0.0,0,177
9608,0.118789,0.386414,-0.914644,-0.128582,0.36448200000000003,-0.922291,-0.005,0.38799999999999996,11.0,-73.3,395.0,0.327,0.015,0.07200000000000001,0.18,0.0,1.31,0.0,2.91,2.27,0.88,1.35,2.72,2.27,0.0,0.1,0.91,0.0,0.5,0.17,0.0,0,177
9609,0.143129,0.381434,-0.913248,-0.117112,0.35930300000000004,-0.9258430000000001,0.013999999999999999,0.38299999999999995,14.6,-75.8,397.9,0.33399999999999996,-0.021,0.084,0.05,0.0,1.11,0.0,3.21,2.08,0.97,1.78,2.88,2.19,0.01,1.81,0.0,0.0,0.65,0.51,0.0,0,177
9610,0.16133599999999998,0.372216,-0.9140159999999999,-0.112033,0.35873499999999997,-0.926692,0.027000000000000003,0.37799999999999995,15.2,-77.7,401.0,0.32799999999999996,-0.043,0.07,0.36,0.0,1.5,0.0,2.57,1.97,1.54,1.84,2.41,1.82,0.0,0.71,0.2,0.0,0.68,0.0,0.0,0,177
9611,0.12499,0.34475100000000003,-0.930336,-0.127437,0.338996,-0.932117,-0.001,0.35200000000000004,13.8,-78.2,392.5,0.295,0.006,0.012,0.01,0.0,1.44,0.0,2.93,1.85,0.9,1.49,2.82,2.46,0.0,0.0,0.69,0.0,1.65,0.22,0.0,0,177
9612,0.119831,0.35094899999999996,-0.928695,-0.137132,0.338634,-0.9308719999999999,-0.009000000000000001,0.355,12.6,-79.3,393.9,0.304,0.023,0.011000000000000001,0.41,0.0,1.33,0.0,2.76,2.01,1.29,1.47,2.75,1.88,0.0,0.0,0.81,0.0,1.25,0.0,0.0,0,177
9613,0.13078399999999998,0.366911,-0.921017,-0.126405,0.354767,-0.9263709999999999,0.002,0.37200000000000005,14.8,-78.5,395.0,0.327,0.004,0.025,0.43,0.0,1.22,0.0,2.78,2.22,1.28,1.66,2.79,2.24,0.0,0.0,0.08,0.0,1.49,0.12,0.0,0,177
9614,0.12908,0.361808,-0.923273,-0.12485299999999999,0.34112800000000004,-0.931688,0.002,0.36200000000000004,16.6,-78.1,393.6,0.303,0.001,0.055,0.57,0.0,1.16,0.0,3.13,2.11,1.31,1.63,2.64,2.23,0.0,0.0,0.26,0.0,1.58,0.11,0.0,0,177
9615,0.129379,0.353024,-0.9266260000000001,-0.13231099999999998,0.32185199999999997,-0.9375,-0.002,0.34700000000000003,15.1,-80.0,395.3,0.284,0.002,0.10300000000000001,0.4,0.0,1.4,0.1,3.28,1.98,1.4,1.54,2.89,1.94,0.0,0.0,0.18,0.0,1.4,0.22,0.0,0,177
9616,0.10236100000000001,0.360479,-0.927134,-0.153999,0.316981,-0.935846,-0.027999999999999997,0.349,13.5,-80.7,395.2,0.28800000000000003,0.046,0.152,0.49,0.0,1.7,0.0,3.0,2.62,1.3,1.92,2.65,1.28,0.0,0.0,0.3,0.0,1.55,0.0,0.0,0,177
9617,0.10021000000000001,0.3435,-0.933791,-0.150003,0.29501700000000003,-0.943644,-0.027000000000000003,0.32799999999999996,16.2,-79.7,392.5,0.26,0.033,0.175,0.39,0.0,1.41,0.0,2.95,2.11,1.07,1.66,2.78,1.65,0.0,0.0,0.47,0.0,1.64,0.0,0.0,0,177
9618,0.113982,0.327382,-0.937992,-0.137176,0.27724,-0.950958,-0.012,0.31,15.9,-81.5,393.8,0.24,0.013999999999999999,0.179,0.68,0.0,1.66,0.0,2.99,2.05,1.32,1.39,2.84,1.8,0.0,0.0,0.43,0.0,1.44,0.0,0.0,0,177
9619,0.119531,0.33006599999999997,-0.936359,-0.128407,0.273631,-0.953225,-0.005,0.309,8.5,-79.3,391.9,0.23199999999999998,0.013999999999999999,0.20600000000000002,0.17,0.0,1.49,0.0,2.81,1.84,1.36,1.52,2.65,1.52,0.0,0.0,0.39,0.0,1.66,0.29,0.0,0,177
9620,0.122304,0.343238,-0.931251,-0.119788,0.280161,-0.95245,0.001,0.32,3.2,-72.6,391.4,0.254,0.004,0.251,0.39,0.0,1.24,0.0,3.11,1.65,1.09,2.17,2.59,1.71,0.09,0.0,0.49,0.0,1.03,0.0,0.0,0,177
9621,0.22647199999999998,0.289513,-0.9299959999999999,0.021089,0.278971,-0.960068,0.13,0.292,9.2,-49.7,616.2,0.309,-0.17300000000000001,0.08,0.0,0.0,0.74,0.0,0.86,0.0,0.96,0.67,1.18,0.91,0.67,0.79,0.58,0.61,0.46,0.44,0.98,0,639
9622,0.21937600000000002,0.26934,-0.9377260000000001,0.02443,0.258776,-0.965628,0.127,0.271,7.5,-54.0,603.8,0.284,-0.161,0.047,0.0,0.0,0.04,0.0,1.24,1.56,1.03,0.4,1.31,1.14,0.82,0.87,0.58,0.81,0.4,0.35,0.0,0,639
9623,0.22596599999999997,0.25664000000000003,-0.9397209999999999,0.044247,0.252712,-0.9665290000000001,0.141,0.261,1.9,-62.7,591.7,0.275,-0.18100000000000002,0.01,0.28,0.0,0.0,0.3,1.39,2.8,0.55,0.46,1.42,0.38,0.17,0.79,0.62,0.3,0.6,0.83,0.0,0,639
9624,0.191574,0.30039699999999997,-0.934377,0.015871,0.29239699999999996,-0.9561649999999999,0.109,0.304,-0.8,-58.8,597.4,0.33,-0.12300000000000001,0.024,0.58,0.78,0.37,0.0,1.94,3.82,0.98,0.32,1.59,1.0,0.67,0.3,1.28,0.67,0.79,0.7,0.0,0,639
9625,0.177579,0.35481999999999997,-0.9179149999999999,-0.003188,0.34165100000000004,-0.9398209999999999,0.094,0.359,1.0,-49.8,596.6,0.402,-0.111,0.062,0.2,0.23,0.38,0.34,2.23,2.93,0.87,0.63,1.1,1.38,0.9,0.57,2.05,0.85,0.54,0.42,0.0,0,639
9627,0.206308,0.28686999999999996,-0.935491,0.008554,0.289506,-0.9571379999999999,0.113,0.29600000000000004,-0.6,-64.3,604.4,0.315,-0.138,0.013000000000000001,0.0,0.0,1.11,0.27,1.5,1.95,0.76,0.23,1.37,0.74,0.68,1.05,0.85,0.69,0.62,0.78,0.0,0,639
9629,0.183662,0.306332,-0.934039,-0.015676,0.298475,-0.9542889999999999,0.08900000000000001,0.31,5.9,-46.9,597.3,0.34,-0.111,0.05,0.0,0.0,0.75,0.0,1.49,2.02,1.09,0.74,1.0,0.87,0.7,0.92,1.16,0.89,0.48,0.0,0.0,0,639
9630,0.186564,0.321334,-0.928407,-0.018313,0.309313,-0.950784,0.08900000000000001,0.324,8.7,-38.3,600.8,0.369,-0.114,0.057,0.0,0.11,0.4,0.13,1.71,1.9,1.19,0.84,1.1,1.41,0.96,0.76,1.58,0.9,0.18,0.0,0.0,0,639
9632,0.190075,0.29384499999999997,-0.9367639999999999,-0.013111000000000001,0.286261,-0.9580620000000001,0.09300000000000001,0.297,11.8,-27.5,590.5,0.34,-0.127,0.057999999999999996,0.0,0.0,1.18,0.0,1.53,2.46,1.11,0.62,1.16,1.03,0.52,0.35,1.02,0.82,0.75,0.13,0.0,0,639
9633,0.187304,0.297107,-0.936293,-0.017277,0.28815,-0.9574290000000001,0.09,0.3,13.5,-21.2,590.4,0.35,-0.126,0.055999999999999994,0.0,0.0,0.71,0.0,1.39,1.77,1.17,0.61,1.2,1.13,0.7,0.26,1.26,0.77,0.61,0.0,0.0,0,639
9635,0.204277,0.26171,-0.9432809999999999,0.001327,0.255997,-0.966677,0.107,0.265,16.7,-17.6,580.9,0.301,-0.152,0.046,0.0,0.0,0.77,0.0,1.26,1.86,1.24,0.5,0.9,0.96,0.43,0.15,0.99,0.59,0.61,0.17,0.0,0,639
9636,0.185223,0.275111,-0.9434020000000001,-0.01169,0.266441,-0.96378,0.091,0.27699999999999997,18.6,-12.9,580.0,0.318,-0.129,0.038,0.0,0.0,1.04,0.24,1.61,2.52,1.1,0.92,1.13,1.3,0.68,0.21,0.75,0.65,0.81,0.0,0.0,0,639
9637,0.17133900000000002,0.308837,-0.9355549999999999,-0.051116,0.289963,-0.955672,0.063,0.307,22.9,-6.8,594.4,0.366,-0.086,0.065,0.0,0.0,0.98,0.0,2.2,1.44,1.69,1.09,1.0,1.64,0.58,0.84,1.34,0.8,0.0,0.0,0.0,0,639
9638,0.197978,0.287086,-0.9372229999999999,-0.008081999999999999,0.278981,-0.9602620000000001,0.1,0.29,22.4,-7.7,581.3,0.335,-0.145,0.049,0.0,0.0,1.23,0.01,1.48,2.06,1.21,1.12,1.46,1.08,0.55,0.7,1.12,0.61,1.0,0.04,0.12,0,639
9639,0.205362,0.26858200000000004,-0.941111,0.0034909999999999997,0.257331,-0.966317,0.109,0.26899999999999996,24.6,-9.3,579.8,0.301,-0.155,0.044000000000000004,0.0,0.0,0.83,0.0,1.6,1.99,1.12,1.04,1.15,1.31,0.78,0.61,1.09,0.41,0.97,0.41,0.18,0,639
9640,0.20252799999999999,0.271762,-0.9408120000000001,0.002597,0.259678,-0.965692,0.107,0.272,27.9,-3.4,578.1,0.309,-0.156,0.049,0.0,0.0,1.13,0.0,1.74,2.03,1.55,1.41,1.22,1.14,0.92,0.73,1.03,0.72,0.67,0.0,0.0,0,639
9641,0.216009,0.235565,-0.947549,0.013974,0.22701100000000002,-0.973792,0.11900000000000001,0.23600000000000002,26.4,-11.2,579.3,0.262,-0.17300000000000001,0.037000000000000005,0.0,0.0,0.96,0.0,1.45,1.99,0.82,1.19,1.36,1.12,0.52,0.54,0.55,0.09,1.01,0.32,0.0,0,639
9642,-0.187573,0.050230000000000004,-0.980965,-0.369501,0.072839,-0.9263709999999999,-0.284,0.064,42.6,-9.3,390.3,-0.005,0.4,-0.07400000000000001,0.06,1.0,0.0,0.0,1.12,1.38,0.0,0.85,1.26,0.0,0.0,0.0,0.0,0.0,1.33,1.62,0.0,0,62
9643,-0.185777,0.044686000000000003,-0.981575,-0.36707399999999996,0.068624,-0.927657,-0.282,0.059000000000000004,34.5,-14.5,388.1,-0.02,0.40299999999999997,-0.075,0.22,1.22,0.0,0.0,0.94,0.91,0.0,0.91,0.99,0.0,0.0,0.0,0.0,0.0,1.38,1.83,0.0,0,62
9644,-0.166946,0.06826900000000001,-0.9836,-0.358189,0.090477,-0.9292549999999999,-0.268,0.083,24.0,-13.0,380.8,0.01,0.39799999999999996,-0.081,0.28,1.24,0.0,0.0,1.07,0.9,0.0,0.87,0.96,0.0,0.0,0.0,0.0,0.0,0.93,1.35,0.0,0,62
9646,-0.24247800000000003,0.010528000000000001,-0.9701,-0.415656,0.034024,-0.908885,-0.337,0.024,20.1,-19.2,388.1,-0.076,0.502,-0.051,1.49,0.0,0.0,1.24,0.0,0.0,0.58,0.45,0.0,0.0,1.74,0.0,0.0,0.0,0.39,0.0,0.0,0,62
9650,0.061198,0.153429,-0.9862629999999999,-0.13556300000000002,0.15389,-0.9787440000000001,-0.038,0.155,-0.1,-83.1,516.2,0.045,0.081,-0.040999999999999995,0.95,0.0,0.0,0.0,0.77,1.05,0.45,0.22,1.51,0.06,0.0,0.0,0.74,0.0,0.25,0.45,0.0,0,76
9651,0.069075,0.108822,-0.991658,-0.123224,0.11034100000000001,-0.986225,-0.027000000000000003,0.11,-1.8,-82.4,513.8,0.004,0.064,-0.040999999999999995,0.77,0.0,0.0,0.0,0.69,1.49,0.6,0.0,1.57,0.24,0.0,0.0,0.52,0.0,0.07,0.0,0.0,0,76
9652,0.071172,0.07761900000000001,-0.994439,-0.12225899999999999,0.07944,-0.9893139999999999,-0.026000000000000002,0.079,-2.4,-82.0,514.0,-0.038,0.063,-0.03,0.46,0.0,0.0,0.0,0.69,1.85,0.41,0.0,1.78,0.53,0.0,0.0,0.3,0.0,0.31,0.0,0.0,0,76
9653,0.077502,0.066441,-0.994776,-0.118619,0.069108,-0.990532,-0.021,0.068,-2.7,-82.3,516.9,-0.047,0.055999999999999994,-0.03,0.47,0.0,0.0,0.0,0.67,1.8,0.64,0.0,1.73,0.0,0.0,0.0,0.31,0.0,0.28,0.0,0.0,0,76
9654,0.078749,0.064373,-0.994814,-0.12160499999999999,0.06705900000000001,-0.990311,-0.022000000000000002,0.066,-3.0,-82.6,519.1,-0.045,0.057999999999999996,-0.027999999999999997,0.69,0.0,0.0,0.03,0.67,1.6,0.55,0.0,1.69,0.13,0.0,0.0,0.44,0.0,0.34,0.0,0.0,0,76
9655,0.0778,0.054899,-0.9954559999999999,-0.123117,0.056213,-0.990799,-0.023,0.055999999999999994,-2.8,-82.5,518.7,-0.057999999999999996,0.059000000000000004,-0.024,0.57,0.0,0.0,0.21,0.67,1.27,0.42,0.0,1.78,0.42,0.0,0.0,0.67,0.0,0.4,0.0,0.0,0,76
9656,0.069549,0.186406,-0.980008,-0.160959,0.153552,-0.974943,-0.047,0.172,33.4,6.5,688.5,0.175,0.064,0.121,0.0,0.0,2.79,0.0,0.63,0.95,0.0,0.39,1.25,1.74,0.02,1.82,0.0,0.79,0.0,1.99,0.66,0,413
9657,0.083977,0.213104,-0.9734139999999999,-0.158606,0.178517,-0.9710700000000001,-0.038,0.19899999999999998,32.0,6.0,689.1,0.209,0.05,0.133,0.0,0.0,2.72,0.0,0.7,0.88,0.07,0.26,1.2,1.54,0.36,2.07,0.0,0.73,0.0,1.67,0.53,0,413
9658,0.071115,0.224471,-0.971882,-0.167,0.191717,-0.9671379999999999,-0.049,0.21100000000000002,27.9,3.2,690.5,0.225,0.07,0.11199999999999999,0.05,0.0,2.82,0.0,0.48,0.36,0.0,0.26,1.18,1.06,0.09,1.71,0.05,0.59,0.0,1.31,0.83,0,413
9659,0.047546,0.17363900000000002,-0.983661,-0.159665,0.15245799999999998,-0.9753280000000001,-0.057,0.165,21.1,-3.2,664.5,0.159,0.08800000000000001,0.079,0.03,0.0,2.25,0.0,0.2,0.74,0.04,1.11,0.69,1.56,0.23,2.35,0.32,0.0,0.23,1.13,0.83,0,413
9660,0.010860999999999999,0.126546,-0.991901,-0.187496,0.10826600000000002,-0.976281,-0.09,0.11900000000000001,14.7,-8.8,670.7,0.10400000000000001,0.14400000000000002,0.055999999999999994,0.69,0.0,2.86,0.0,0.5,0.0,0.11,0.46,0.89,1.59,0.0,1.3,0.0,0.58,0.67,1.37,0.61,0,413
9661,0.020119,0.15439,-0.9878049999999999,-0.18194000000000002,0.12903299999999998,-0.974807,-0.08199999999999999,0.14300000000000002,9.8,-9.4,695.3,0.134,0.146,0.051,0.79,0.0,2.82,0.15,0.69,0.92,0.09,0.71,0.58,1.98,0.12,1.24,0.18,0.57,0.25,1.04,0.56,0,413
9662,0.039300999999999996,0.193486,-0.9803149999999999,-0.168667,0.16608299999999998,-0.9715799999999999,-0.066,0.182,7.5,-6.0,720.2,0.188,0.122,0.048,0.69,0.0,2.29,0.0,0.76,0.28,0.17,0.91,0.73,1.32,0.15,0.86,0.48,0.42,0.0,0.96,0.7,0,413
9663,0.014302,0.201014,-0.979484,-0.197228,0.171571,-0.9652280000000001,-0.094,0.18899999999999997,7.5,-6.7,727.0,0.201,0.156,0.05,0.19,0.0,2.51,0.0,0.65,0.09,0.36,0.7,0.69,1.64,0.13,1.22,0.73,0.62,0.0,0.85,0.38,0,413
9664,0.047458999999999994,0.188119,-0.980999,-0.169025,0.162326,-0.972153,-0.062,0.17800000000000002,11.3,-10.1,706.9,0.168,0.106,0.083,0.0,0.0,2.59,0.0,0.65,0.75,0.13,1.19,1.07,1.48,0.32,1.85,1.27,0.75,0.0,2.02,0.5,0,413
9665,0.10398699999999998,0.10261400000000001,-0.9892709999999999,-0.108574,0.07257899999999999,-0.9914350000000001,-0.002,0.08800000000000001,18.7,-15.0,687.9,0.054000000000000006,0.01,0.14300000000000002,1.02,0.0,2.54,0.0,1.29,2.55,0.0,0.48,0.9,0.02,0.14,0.96,1.21,0.95,0.71,1.13,0.57,0,413
9668,0.34894899999999995,0.258233,-0.900861,0.165573,0.228501,-0.959361,0.27,0.256,47.9,-14.9,700.9,0.289,-0.425,0.273,0.71,0.0,0.29,0.62,1.5,1.98,0.0,2.16,0.0,0.0,4.68,1.81,3.76,0.0,1.44,5.0,0.0,0,413
9669,0.308113,0.22328800000000001,-0.924775,0.110007,0.203319,-0.9729129999999999,0.217,0.221,48.7,-18.7,720.3,0.249,-0.353,0.225,0.29,0.0,1.3,0.71,1.11,1.7,0.3,1.32,0.0,0.0,0.0,1.42,4.24,0.0,0.6,1.71,0.0,0,413
9670,0.241988,0.18379,-0.952714,0.037923,0.16960799999999998,-0.9847819999999999,0.14300000000000002,0.18,45.2,-21.3,719.3,0.187,-0.231,0.157,0.85,0.0,2.34,0.0,0.96,1.3,0.14,1.75,0.56,0.0,0.0,2.09,0.59,1.09,0.0,0.76,0.0,0,413
9674,0.147618,0.054513,-0.987541,-0.038908,0.058387,-0.9975360000000001,0.055,0.057,20.5,-6.3,815.9,0.027000000000000003,-0.06,-0.026000000000000002,0.7,0.06,0.13,0.26,0.0,0.0,0.0,0.0,0.18,0.41,0.0,0.44,0.1,0.06,0.0,0.0,0.47,0,413
9675,0.101566,0.050466000000000004,-0.993548,-0.08416699999999999,0.051199,-0.995135,0.009000000000000001,0.051,19.1,-8.9,804.2,0.021,0.006,-0.016,0.46,0.0,1.01,0.24,0.0,0.83,0.0,0.0,0.51,1.01,0.0,1.19,0.0,0.77,0.0,1.08,0.76,0,413
9676,0.07618,0.009771,-0.9970459999999999,-0.099727,0.0026420000000000003,-0.9950110000000001,-0.012,0.006,18.1,-11.0,761.3,-0.042,0.034,0.03,0.12,0.0,2.19,0.71,0.27,0.9,0.12,0.54,0.63,0.82,0.0,1.93,0.24,0.96,0.09,0.96,0.33,0,413
9677,0.101897,0.096341,-0.9901190000000001,-0.10318900000000002,0.077552,-0.991634,-0.001,0.08800000000000001,19.9,-9.4,747.1,0.073,0.013999999999999999,0.064,0.06,0.0,2.78,0.0,0.33,0.34,0.0,0.1,0.86,1.32,0.0,2.24,0.01,1.0,0.0,1.16,0.36,0,413
9678,0.158686,0.22674699999999998,-0.960939,-0.055024,0.206765,-0.976842,0.053,0.22,24.6,-3.1,768.1,0.257,-0.073,0.086,0.87,0.45,1.49,0.0,0.84,0.74,0.02,0.26,0.99,1.26,0.23,1.51,0.0,0.84,0.0,0.17,0.0,0,413
9679,0.178313,0.279028,-0.9435819999999999,-0.03834,0.255497,-0.9660489999999999,0.073,0.273,27.8,0.6,765.7,0.33399999999999996,-0.106,0.131,0.34,0.18,1.34,0.36,0.8,0.86,0.03,0.26,1.04,1.36,0.0,1.59,0.25,0.75,0.0,0.63,0.0,0,413
9688,-0.237801,0.33471,-0.9118219999999999,-0.396537,0.28831999999999997,-0.871568,-0.342,0.336,169.5,-245.8,950.5,0.308,0.413,0.111,0.28,0.13,0.0,1.41,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.25,0.0,2.19,0.0,2,349
9705,0.006196,-0.063538,-0.9979600000000001,-0.193114,-0.060636,-0.979301,-0.094,-0.063,31.7,-54.0,371.9,-0.21899999999999997,0.126,0.006999999999999999,0.0,0.0,0.06,0.59,2.29,1.81,1.98,1.54,0.47,1.24,0.6,1.11,1.52,0.0,0.72,0.22,0.11,0,348
9706,0.023727,-0.071167,-0.997182,-0.189707,-0.068017,-0.979482,-0.084,-0.07,35.8,-51.2,396.0,-0.213,0.10400000000000001,0.016,0.0,0.0,0.65,0.78,1.95,2.25,2.18,0.73,0.37,0.63,1.37,1.45,1.76,0.0,0.0,0.63,0.11,0,348
9707,0.032631,-0.020331000000000002,-0.9992610000000001,-0.194668,-0.020891999999999997,-0.9806469999999999,-0.08199999999999999,-0.021,37.8,-42.4,401.9,-0.121,0.098,0.01,0.0,0.0,1.02,1.04,1.83,2.06,1.55,0.61,0.0,0.0,1.12,1.0,1.77,0.0,0.0,0.3,0.0,0,348
9709,0.011484000000000001,-0.122512,-0.992401,-0.21074400000000001,-0.124366,-0.969598,-0.10099999999999999,-0.125,41.3,-19.7,400.5,-0.23800000000000002,0.11800000000000001,0.043,0.0,0.0,1.28,0.99,1.6,2.03,2.05,0.46,0.0,0.0,0.51,1.08,1.79,0.05,0.0,0.0,0.0,0,348
9710,-0.002054,-0.035887,-0.9993540000000001,-0.230417,-0.048586000000000004,-0.971878,-0.11699999999999999,-0.043,44.0,-16.2,393.3,-0.152,0.14,0.079,0.0,0.0,1.3,0.7,1.76,2.48,2.12,1.25,0.7,1.08,0.5,1.11,1.4,0.0,0.0,0.94,0.38,0,348
